Financial Year,Reporting Period,Activity Month,Breakdown,CCG code,CCG name,Provider code,Provider name,Specific acute specialties: Ordinary Elective,Specific acute specialties: Daycase Elective,Specific acute specialties: Elective total,Specific acute specialties: Non-Elective,Specific acute specialties: First attendances seen - GP referrals,Specific acute specialties: First attendances seen - other referrals,Specific acute specialties: First attendances seen total,Specific acute specialties: First attendances DNA,Specific acute specialties: Subsequent attendances seen,Specific acute specialties: Subsequent attendances DNA,All specialties: Ordinary Elective,All specialties: Daycase Elective,All specialties: Elective total,All specialties: Non-Elective,All specialties: First attendances seen - GP referrals,All specialties: First attendances seen - other referrals,All specialties: First attendances seen total,All specialties: First attendances DNA,All specialties: Subsequent attendances seen,All specialties: Subsequent attendances DNA
2025-26,13,Nov 2025,CCGProv,01W,NHS GREATER MANCHESTER ICB - 01W,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,01Y,NHS GREATER MANCHESTER ICB - 01Y,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,02A,NHS GREATER MANCHESTER ICB - 02A,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0
2025-26,13,Nov 2025,CCGProv,02A,NHS GREATER MANCHESTER ICB - 02A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*,0,0,0
2025-26,13,Nov 2025,CCGProv,02E,NHS CHESHIRE AND MERSEYSIDE ICB - 02E,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Nov 2025,CCGProv,02X,NHS SOUTH YORKSHIRE ICB - 02X,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Nov 2025,CCGProv,02Y,NHS HUMBER AND NORTH YORKSHIRE ICB - 02Y,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,*,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,03H,NHS HUMBER AND NORTH YORKSHIRE ICB - 03H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,*,0,*,0,*,*,0,0,0,0,*,0,*,0,*,*
2025-26,13,Nov 2025,CCGProv,03K,NHS HUMBER AND NORTH YORKSHIRE ICB - 03K,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Nov 2025,CCGProv,03L,NHS SOUTH YORKSHIRE ICB - 03L,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,03Q,NHS HUMBER AND NORTH YORKSHIRE ICB - 03Q,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,*,0,*
2025-26,13,Nov 2025,CCGProv,03Q,NHS HUMBER AND NORTH YORKSHIRE ICB - 03Q,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,03R,NHS WEST YORKSHIRE ICB - 03R,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,03W,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 03W",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Nov 2025,CCGProv,03W,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 03W",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0
2025-26,13,Nov 2025,CCGProv,04C,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04C",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,04C,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04C",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,04V,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04V",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,04V,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04V",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,0,*,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,04Y,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 04Y,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0
2025-26,13,Nov 2025,CCGProv,05G,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05G,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,05V,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05V,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,05W,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05W,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB - 06H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Nov 2025,CCGProv,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB - 06H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,06K,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06K,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,06L,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06L,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,06L,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06L,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,06N,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06N,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,*,0,*,0,*,0,0,0,0,*,*,0,*,0,*,0
2025-26,13,Nov 2025,CCGProv,06N,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06N,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,06Q,NHS MID AND SOUTH ESSEX ICB - 06Q,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,*,*,0,0,0,0,*,*,*,*,*,10,0
2025-26,13,Nov 2025,CCGProv,06Q,NHS MID AND SOUTH ESSEX ICB - 06Q,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,06T,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06T,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,0,0,0,0,0,*,0,*,*,*,0,0
2025-26,13,Nov 2025,CCGProv,06T,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06T,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,0,*,*,0,0,0,*,0,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,07G,NHS MID AND SOUTH ESSEX ICB - 07G,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,*,0,*,0,*,0,0,0,0,0,*,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,07G,NHS MID AND SOUTH ESSEX ICB - 07G,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,0,*,*,*,10,*,0,*,*,*,0,*,*,*,10,*
2025-26,13,Nov 2025,CCGProv,07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 07H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0
2025-26,13,Nov 2025,CCGProv,07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 07H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 07K,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,0,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 07K,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0
2025-26,13,Nov 2025,CCGProv,09D,NHS SUSSEX ICB - 09D,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,0,0,*,*,0,10,*,0,*,*,0,0,*,*,0,10,*
2025-26,13,Nov 2025,CCGProv,09D,NHS SUSSEX ICB - 09D,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,*,*,*,*,*,*,*,10,*,*,*,*,*,*,*,*,*,15,*
2025-26,13,Nov 2025,CCGProv,10Q,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 10Q",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,*,*,*,0,*,0,0,0,0,*,*,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,10Q,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 10Q",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,10R,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - 10R,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,0,0,0,0,0,*,0,*,*,0,0,0
2025-26,13,Nov 2025,CCGProv,10R,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - 10R,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,11J,NHS DORSET ICB - 11J,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,0,0,0,0,0,0,0,*,*,*,0,0
2025-26,13,Nov 2025,CCGProv,11J,NHS DORSET ICB - 11J,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,0,0,0,0,*,*,0,*,*,*,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,11M,NHS GLOUCESTERSHIRE ICB - 11M,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,*,*,0,0,0,*,0,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,11M,NHS GLOUCESTERSHIRE ICB - 11M,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,11N,NHS CORNWALL AND THE ISLES OF SCILLY ICB - 11N,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0,0,*,*,*
2025-26,13,Nov 2025,CCGProv,11N,NHS CORNWALL AND THE ISLES OF SCILLY ICB - 11N,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,*,*,*,0,0,0,*,0,0,0,*,*,*
2025-26,13,Nov 2025,CCGProv,11X,NHS SOMERSET ICB - 11X,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,0,0,0,0,0,*,0,0,*,*,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,11X,NHS SOMERSET ICB - 11X,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,13Q,NATIONAL COMMISSIONING HUB 1,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,*,0,*,*,*,*,*,0,*,*,*,0,*,*,*,*,*
2025-26,13,Nov 2025,CCGProv,13Q,NATIONAL COMMISSIONING HUB 1,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,*,10,15,*,10,0,0,*,*,*,*,10,15,*,15,0
2025-26,13,Nov 2025,CCGProv,13T,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,0,0,0,0,0,0,0,*,*,*,0,0
2025-26,13,Nov 2025,CCGProv,13T,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,14L,NHS GREATER MANCHESTER ICB - 14L,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,*,0,0,0,0,0,*,0,*,*,*,0,0
2025-26,13,Nov 2025,CCGProv,14L,NHS GREATER MANCHESTER ICB - 14L,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,14Y,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,14Y,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Nov 2025,CCGProv,15A,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,*,0,*,*,*,*,0,0,0,0,*,0,*,*,*,*
2025-26,13,Nov 2025,CCGProv,15A,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE ICB - 15C",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,*,*,*,*,0,*,0,0,0,*,*,*,*,*,0,*
2025-26,13,Nov 2025,CCGProv,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE ICB - 15C",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,0,*,0,0,0,0,*,0,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,15E,NHS BIRMINGHAM AND SOLIHULL ICB - 15E,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Nov 2025,CCGProv,15F,NHS WEST YORKSHIRE ICB - 15F,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,15F,NHS WEST YORKSHIRE ICB - 15F,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,0,*,0,0,0,0,0,*,*,0,0,*
2025-26,13,Nov 2025,CCGProv,15M,NHS DERBY AND DERBYSHIRE ICB - 15M,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,*,*,*,0,0,0,*,0,0,0,*,*,*
2025-26,13,Nov 2025,CCGProv,15M,NHS DERBY AND DERBYSHIRE ICB - 15M,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*,0
2025-26,13,Nov 2025,CCGProv,15N,NHS DEVON ICB - 15N,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,*,*,0,0,0,0,0,*,*,*,*,*
2025-26,13,Nov 2025,CCGProv,15N,NHS DEVON ICB - 15N,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,*,0,*,*,*,0,0,0,0,0,*,0,*,*,*,0
2025-26,13,Nov 2025,CCGProv,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Nov 2025,CCGProv,26A,NHS NORFOLK AND WAVENEY ICB - 26A,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,*,*,*,*,*,*,0,0,0,*,*,*,*,*,*,*
2025-26,13,Nov 2025,CCGProv,26A,NHS NORFOLK AND WAVENEY ICB - 26A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,*,*,*,0,*,*,*,*,*,*,*,*,*,0,*,*,*,*,*
2025-26,13,Nov 2025,CCGProv,27D,NHS CHESHIRE AND MERSEYSIDE ICB - 27D,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,*,0,*,*,0,0,0,0,*,*,*,0,*,*,0,0,0
2025-26,13,Nov 2025,CCGProv,27D,NHS CHESHIRE AND MERSEYSIDE ICB - 27D,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0,0,0
2025-26,13,Nov 2025,CCGProv,36L,NHS SOUTH WEST LONDON ICB - 36L,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,*,*,*,*,*,10,10,*,10,*,*,*,*,*,*,15,15,*,15,*
2025-26,13,Nov 2025,CCGProv,36L,NHS SOUTH WEST LONDON ICB - 36L,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,*,10,10,*,15,*,0,*,*,10,*,15,15,*,25,*
2025-26,13,Nov 2025,CCGProv,42D,NHS HUMBER AND NORTH YORKSHIRE ICB - 42D,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Nov 2025,CCGProv,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,*,0,*,0,*,0,0,0,0,*,*,0,*,0,*,0
2025-26,13,Nov 2025,CCGProv,70F,NHS SUSSEX ICB - 70F,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,*,10,*,0,0,0,*,0,*,*,*,10,*
2025-26,13,Nov 2025,CCGProv,70F,NHS SUSSEX ICB - 70F,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,20,20,*,10,30,45,*,105,*,*,20,20,*,10,45,55,*,130,*
2025-26,13,Nov 2025,CCGProv,71E,NHS LINCOLNSHIRE ICB - 71E,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,71E,NHS LINCOLNSHIRE ICB - 71E,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*,0
2025-26,13,Nov 2025,CCGProv,72Q,NHS SOUTH EAST LONDON ICB - 72Q,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,*,*,*,10,0,15,15,*,25,*,*,*,*,10,*,20,25,*,30,*
2025-26,13,Nov 2025,CCGProv,72Q,NHS SOUTH EAST LONDON ICB - 72Q,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,20,25,30,10,45,55,*,225,10,*,20,25,30,10,85,95,*,320,10
2025-26,13,Nov 2025,CCGProv,78H,NHS NORTHAMPTONSHIRE ICB - 78H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Nov 2025,CCGProv,78H,NHS NORTHAMPTONSHIRE ICB - 78H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,*,0,0,0,0,0,*,0,*,*,*,0,0
2025-26,13,Nov 2025,CCGProv,7A1,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0
2025-26,13,Nov 2025,CCGProv,7A1,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,7A2,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,0,*,*,*,0,*,*,0,*,*,0,*,*,*,0,*,*
2025-26,13,Nov 2025,CCGProv,7A2,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,7A3,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0
2025-26,13,Nov 2025,CCGProv,7A4,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,7A4,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,*,0,*,0,*,0,0,0,0,0,*,0,*,0,*,0
2025-26,13,Nov 2025,CCGProv,7A5,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*,0
2025-26,13,Nov 2025,CCGProv,7A5,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,0,*,0,*,0,*,0,0,*,*,0,*,0,*,0,*,0
2025-26,13,Nov 2025,CCGProv,7A7,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,84H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2025-26,13,Nov 2025,CCGProv,84H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Nov 2025,CCGProv,91Q,NHS KENT AND MEDWAY ICB - 91Q,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,800,5730,6530,4090,11705,18080,29780,1215,44060,2390,840,5730,6575,5035,12740,24970,37710,1580,52630,2925
2025-26,13,Nov 2025,CCGProv,91Q,NHS KENT AND MEDWAY ICB - 91Q,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,685,5005,5695,3275,9060,8230,17290,1060,42220,1570,785,5010,5790,3750,9145,11545,20690,1205,50330,1830
